710013426	20171126	201711	2017	2017.8932	CRM	CRIMINAL						CRM													1	010	010	01	1	0.0	10	1	10	-11.8303571428571	4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	0								4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	20171126081500	http://www.theweek.in/news/india/guest-column-brutalizing-juveniles-by-law.html
710013427	20171126	201711	2017	2017.8932	CRM	ROBBER						CRM													1	017	017	01	1	0.0	3	1	3	-2.9723991507431	5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	20171126081500	https://24tanzania.com/bruce-reynolds-mastermind-behind-the-1963-great-train-robbery-dies-aged-81/
710013428	20171126	201711	2017	2017.8932	CRM	CRIMINAL						CRM													0	110	110	11	3	-2.0	10	1	10	-11.8303571428571	4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	0								4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	20171126081500	http://www.theweek.in/news/india/guest-column-brutalizing-juveniles-by-law.html
710013429	20171126	201711	2017	2017.8932	CRM	MISCREANT						CRM			BGD	BANGLADESH	BGD								1	180	180	18	4	-9.0	2	1	2	-6.88405797101449	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	20171126081500	http://www.risingbd.com/english/SC-orders-to-dispose-Ekram-killing-case-within-4-months/49674
710013430	20171126	201711	2017	2017.8932	CRM	MISCREANT						CRM			BGDGOV	BANGLADESH	BGD					GOV			1	190	190	19	4	-10.0	2	1	2	-6.88405797101449	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	20171126081500	http://www.risingbd.com/english/SC-orders-to-dispose-Ekram-killing-case-within-4-months/49674
710013431	20171126	201711	2017	2017.8932	CRM	MISCREANT						CRM			GOV	PRESIDENT						GOV			1	190	190	19	4	-10.0	1	1	1	-6.88405797101449	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	4	Feni, Chittagong, Bangladesh	BG	BG84	17886	23.0186	91.41	-2737713	20171126081500	http://www.risingbd.com/english/SC-orders-to-dispose-Ekram-killing-case-within-4-months/49674
710013432	20171126	201711	2017	2017.8932	CRM	CRIMINAL						CRM			MED	JOURNALIST						MED			1	175	175	17	4	-9.0	5	1	5	-7.01754385964913	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20171126081500	https://www.northeasttoday.in/tripura-journalist-killing-two-more-tsr-personnel-arrested/
710013433	20171126	201711	2017	2017.8932	CRM	GANGSTER						CRM			MOS	ISLAMIC				MOS					0	071	071	07	2	7.4	2	1	2	-4.48113207547169	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171126081500	http://www.india.com/news/dawood-ibrahim-suffering-from-depression-after-only-son-turns-into-maulana-reveals-brother-iqbal-kaskar-2678184/
710013434	20171126	201711	2017	2017.8932	CRM	GANGSTER						CRM			MOS	ISLAMIC				MOS					0	071	071	07	2	7.4	8	1	8	-4.48113207547169	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171126081500	http://www.india.com/news/dawood-ibrahim-suffering-from-depression-after-only-son-turns-into-maulana-reveals-brother-iqbal-kaskar-2678184/
710013435	20171126	201711	2017	2017.8932	CRM	CRIMINAL						CRM			NGOUSAJEW	AMIT	USA			JEW		NGO			1	190	190	19	4	-10.0	4	1	4	-7.01754385964913	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20171126081500	https://www.northeasttoday.in/tripura-journalist-killing-two-more-tsr-personnel-arrested/
710013436	20171126	201711	2017	2017.8932	CRM	CRIMINAL						CRM			USA	BUFFALO	USA								1	043	043	04	1	2.8	10	1	10	-9.60698689956328	0								0								0								20171126081500	http://www.niagara-gazette.com/news/crime/blotter-police-reports-for-nov/article_53a7751c-d271-11e7-936f-33dd2a973080.html
710013437	20171126	201711	2017	2017.8932	CVL	VOTER						CVL													1	014	014	01	1	0.0	4	1	4	1.19225037257824	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171126081500	http://www.dailypioneer.com/trending-news/polls-open-in-nepals-historic-election.html
710013438	20171126	201711	2017	2017.8932	CVL	VOTER						CVL													1	014	014	01	1	0.0	6	1	6	1.19225037257824	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171126081500	http://www.dailypioneer.com/trending-news/polls-open-in-nepals-historic-election.html
710013439	20171126	201711	2017	2017.8932	CVL	POPULATION						CVL													0	020	020	02	1	3.0	16	1	16	-2.70044271810783	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171126081500	http://www.pressdemocrat.com/news/local/7650663-181/mental-health-issues-increasing-as
710013440	20171126	201711	2017	2017.8932	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	10	1	10	0	4	Yanuca, Central, Fiji	FJ	FJ01	40204	-18.3833	178	-1199141	0								4	Yanuca, Central, Fiji	FJ	FJ01	40204	-18.3833	178	-1199141	20171126081500	http://fijione.tv/93547-waf-project-for-yanuca-island/
710013441	20171126	201711	2017	2017.8932	CVL	VILLAGE						CVL													1	051	051	05	1	3.4	10	1	10	5.31400966183575	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171126081500	http://www.times-standard.com/general-news/20171125/hospitality-night-to-kick-off-ferndale-holidays
710013442	20171126	201711	2017	2017.8932	CVL	CIVIL SOCIETY						CVL													1	071	071	07	2	7.4	2	1	2	-1.49253731343284	1	Hungary	HU	HU		47	20	HU	0								1	Hungary	HU	HU		47	20	HU	20171126081500	http://www.independent.com.mt/articles/2017-11-26/local-news/Farage-alleges-collusion-over-Open-Society-funding-3-Maltese-MEPs-named-in-document-mapping-allies-6736181917
710013443	20171126	201711	2017	2017.8932	CVL	CIVIL SOCIETY						CVL													1	071	071	07	2	7.4	3	1	3	-1.49253731343284	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171126081500	http://www.independent.com.mt/articles/2017-11-26/local-news/Farage-alleges-collusion-over-Open-Society-funding-3-Maltese-MEPs-named-in-document-mapping-allies-6736181917
710013444	20171126	201711	2017	2017.8932	CVL	NEIGHBORHOOD						CVL													0	080	080	08	2	5.0	4	1	4	-3.30827067669173	3	Shriners Hospital For Children, Massachusetts, United States	US	USMA	MA013	42.1213	-72.5924	601066	0								3	Shriners Hospital For Children, Massachusetts, United States	US	USMA		42.1213	-72.5924	601066	20171126081500	http://www.bostonherald.com/news/local_coverage/2017/11/cocoanut_grove_fire_still_vivid_75_years_on
710013445	20171126	201711	2017	2017.8932	CVL	NEIGHBORHOOD						CVL													0	080	080	08	2	5.0	6	1	6	-3.30827067669173	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171126081500	http://www.bostonherald.com/news/local_coverage/2017/11/cocoanut_grove_fire_still_vivid_75_years_on
710013446	20171126	201711	2017	2017.8932	CVL	CIVIL SOCIETY						CVL													1	190	190	19	4	-10.0	2	1	2	-2.98210735586481	1	India	IN	IN		20	77	IN	0								1	China	CH	CH		35	105	CH	20171126081500	http://www.business-standard.com/article/pti-stories/pak-nukes-surest-route-to-escalate-war-to-nuclear-level-report-117112600184_1.html
710013447	20171126	201711	2017	2017.8932	CVL	CIVIL SOCIETY						CVL													1	190	190	19	4	-10.0	1	1	1	-2.98210735586481	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171126081500	http://www.business-standard.com/article/pti-stories/pak-nukes-surest-route-to-escalate-war-to-nuclear-level-report-117112600184_1.html
710013448	20171126	201711	2017	2017.8932	CVL	COMMUNITY						CVL			EDU	STUDENTS AND TEACHER						EDU			1	190	190	19	4	-10.0	10	1	10	3.2258064516129	0								0								0								20171126081500	http://www.loganbanner.com/news/elementary-school-raises-k-for-pennies-for-patients/article_c6e3bae7-e166-5c1d-9a1f-9555de05cc86.html
710013449	20171126	201711	2017	2017.8932	CVL	VILLAGER						CVL			FJI	FIJI	FJI								1	051	051	05	1	3.4	6	1	6	0	4	Yanuca, Central, Fiji	FJ	FJ01	40204	-18.3833	178	-1199141	4	Yanuca, Central, Fiji	FJ	FJ01	40204	-18.3833	178	-1199141	4	Yanuca, Central, Fiji	FJ	FJ01	40204	-18.3833	178	-1199141	20171126081500	http://fijione.tv/93547-waf-project-for-yanuca-island/
710013450	20171126	201711	2017	2017.8932	CVL	NEIGHBOURHOOD						CVL			IND	KERALA	IND								0	020	020	02	1	3.0	2	1	2	-1.40646976090014	4	Udaipur, Orissa, India	IN	IN21	70225	20.6167	83.7167	-2113633	4	Udaipur, Orissa, India	IN	IN21	70225	20.6167	83.7167	-2113633	4	Udaipur, Orissa, India	IN	IN21	70225	20.6167	83.7167	-2113633	20171126081500	http://netindian.in/news/2017/11/26/00044243/scientists-re-confirm-possibility-large-earthquakes-himalayas
710013451	20171126	201711	2017	2017.8932	CVL	CITIZEN						CVL			SDN	SUDAN	SDN								1	020	020	02	1	3.0	2	1	2	2	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20171126081500	https://www.dabangasudan.org/en/all-news/article/unamid-chief-voices-appreciation-for-darfur-arms-collection-efforts
710013452	20171126	201711	2017	2017.8932	CVL	VILLAGE						CVL			UAF	MILITANT						UAF			0	110	110	11	3	-2.0	8	1	8	-8.35616438356162	4	Bir Al-Abd, Shamal Sina', Egypt	EG	EG27	65907	31.0175	33.0094	344539	4	Bir Al-Abd, Shamal Sina', Egypt	EG	EG27	65907	31.0175	33.0094	344539	4	Bir Al-Abd, Shamal Sina', Egypt	EG	EG27	65907	31.0175	33.0094	344539	20171126081500	http://www.paducahsun.com/news/general/survivors-recall-egyptian-mosque-attack/article_a1234202-3113-58be-b749-28f1a36812f6.html
710013453	20171126	201711	2017	2017.8932	CVL	POPULATION						CVL			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-2.70044271810783	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171126081500	http://www.pressdemocrat.com/news/local/7650663-181/mental-health-issues-increasing-as
710013454	20171126	201711	2017	2017.8932	DEU	GERMAN	DEU																		0	172	172	17	4	-5.0	4	1	4	2.81995661605206	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	0								4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	20171126081500	http://www.timescolonist.com/life/travel/rick-steves-austria-meets-italy-in-bicultural-bolzano-1.23104930
710013455	20171126	201711	2017	2017.8932	DEU	GERMAN	DEU																		0	172	172	17	4	-5.0	1	1	1	2.81995661605206	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171126081500	http://www.timescolonist.com/life/travel/rick-steves-austria-meets-italy-in-bicultural-bolzano-1.23104930
710013456	20171126	201711	2017	2017.8932	DEU	GERMANY	DEU								ITA	BOLZANO	ITA								0	043	043	04	1	2.8	4	1	4	2.81995661605206	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	20171126081500	http://www.timescolonist.com/life/travel/rick-steves-austria-meets-italy-in-bicultural-bolzano-1.23104930
710013457	20171126	201711	2017	2017.8932	DEU	GERMANY	DEU								ITA	BOLZANO	ITA								0	043	043	04	1	2.8	1	1	1	2.81995661605206	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	1	Italy	IT	IT		42.833333	12.833333	IT	4	Alpe, Nordrhein-Westfalen, Germany	GM	GM07	16552	50.9833	7.6	-1738359	20171126081500	http://www.timescolonist.com/life/travel/rick-steves-austria-meets-italy-in-bicultural-bolzano-1.23104930
710013458	20171126	201711	2017	2017.8932	DEU	GERMANY	DEU								ITA	ITALY	ITA								0	043	043	04	1	2.8	1	1	1	2.81995661605206	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171126081500	http://www.timescolonist.com/life/travel/rick-steves-austria-meets-italy-in-bicultural-bolzano-1.23104930
710013459	20171126	201711	2017	2017.8932	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	1	1	1	-1.98776758409786	3	Tazewell County, Illinois, United States	US	USIL	IL179	40.5334	-89.5501	1785094	0								3	Tazewell County, Illinois, United States	US	USIL		40.5334	-89.5501	1785094	20171126081500	http://www.whig.com/article/20171125/AP/311259996
710013460	20171126	201711	2017	2017.8932	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	4	1	4	-1.98776758409786	3	Pekin, Illinois, United States	US	USIL	IL179	40.5675	-89.6407	415512	0								3	Pekin, Illinois, United States	US	USIL	IL179	40.5675	-89.6407	415512	20171126081500	http://www.whig.com/article/20171125/AP/311259996
710013461	20171126	201711	2017	2017.8932	EDU	UNIVERSITY						EDU													1	010	010	01	1	0.0	3	1	3	-5.66037735849057	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171126081500	http://www.clickittefaq.com/flies-germ-laden-suspected/
710013462	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU													1	010	010	01	1	0.0	2	1	2	-1.16666666666667	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171126081500	https://www.byronnews.com.au/news/high-schoolteacher-showered-student-with-gifts-in-/3275346/
710013463	20171126	201711	2017	2017.8932	EDU	SCHOOL						EDU													1	013	013	01	1	0.4	10	1	10	2.26700251889169	3	Adirondack, New York, United States	US	USNY	NY113	43.764	-73.7585	942185	0								3	Adirondack, New York, United States	US	USNY	NY113	43.764	-73.7585	942185	20171126081500	http://www.watertowndailytimes.com/news03/jefferson-lewis-boces-submits-p-tech-grant-20171121
710013464	20171126	201711	2017	2017.8932	EDU	SCHOOL						EDU													0	040	040	04	1	1.0	10	1	10	0.28985507246376	3	Little Rock, Arkansas, United States	US	USAR	AR119	34.7465	-92.2896	83350	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20171126081500	http://www.arkansasonline.com/news/2017/nov/26/the-little-rock-five-20171126/
710013465	20171126	201711	2017	2017.8932	EDU	UNIVERSITY						EDU													0	040	040	04	1	1.0	10	1	10	-2.74111675126903	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171126081500	http://www.mrt.com/columnists/article/Bonfire-tragedy-at-A-M-should-remind-us-to-use-12383946.php
710013466	20171126	201711	2017	2017.8932	EDU	SCHOLAR						EDU													1	051	051	05	1	3.4	10	1	10	-1.06382978723404	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171126081500	https://atlantadailyworld.com/2017/11/25/this-week-in-black-history-143/
710013467	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU													1	110	110	11	3	-2.0	2	1	2	-7.89473684210526	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	0								4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013468	20171126	201711	2017	2017.8932	EDU	ECONOMIST						EDU			AFR	AFRICA	AFR								1	130	130	13	3	-4.4	10	1	10	-5.53306342780027	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171126081500	https://www.iol.co.za/news/politics/downgrade-despair-hits-sa-12155987
710013469	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			BGD	DHAKA	BGD								1	173	173	17	4	-5.0	10	1	10	-4.04040404040404	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171126081500	http://www.clickittefaq.com/results-7-du-affiliated-colleges-published/
710013470	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			COP	DETECTIVE						COP			0	043	043	04	1	2.8	4	1	4	-1.16666666666667	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171126081500	https://www.byronnews.com.au/news/high-schoolteacher-showered-student-with-gifts-in-/3275346/
710013471	20171126	201711	2017	2017.8932	EDU	STUDENTS AND TEACHER						EDU			CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	10	1	10	3.2258064516129	0								0								0								20171126081500	http://www.loganbanner.com/news/elementary-school-raises-k-for-pennies-for-patients/article_c6e3bae7-e166-5c1d-9a1f-9555de05cc86.html
710013472	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			ESP	SPAIN	ESP								1	010	010	01	1	0.0	4	1	4	-1.16666666666667	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171126081500	https://www.byronnews.com.au/news/high-schoolteacher-showered-student-with-gifts-in-/3275346/
710013473	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			ESP	SPAIN	ESP								1	040	040	04	1	1.0	4	1	4	-1.16666666666667	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171126081500	https://www.byronnews.com.au/news/high-schoolteacher-showered-student-with-gifts-in-/3275346/
710013474	20171126	201711	2017	2017.8932	EDU	COLLEGE						EDU			ESP	SPAIN	ESP								1	051	051	05	1	3.4	1	1	1	0.49019607843137	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171126081500	http://siouxcityjournal.com/news/local/education/northwest-iowa-schools-struggle-to-find-spanish-teachers/article_908d9934-81fe-564a-a2b9-db6c4cdc2db6.html
710013475	20171126	201711	2017	2017.8932	EDU	COLLEGE						EDU			ESP	SPAIN	ESP								1	051	051	05	1	3.4	1	1	1	0.49019607843137	1	Spain	SP	SP		40	-4	SP	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	Spain	SP	SP		40	-4	SP	20171126081500	http://siouxcityjournal.com/news/local/education/northwest-iowa-schools-struggle-to-find-spanish-teachers/article_908d9934-81fe-564a-a2b9-db6c4cdc2db6.html
710013476	20171126	201711	2017	2017.8932	EDU	SCHOOL						EDU			ESP	SPANISH	ESP								1	051	051	05	1	3.4	3	1	3	0.49019607843137	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171126081500	http://siouxcityjournal.com/news/local/education/northwest-iowa-schools-struggle-to-find-spanish-teachers/article_908d9934-81fe-564a-a2b9-db6c4cdc2db6.html
710013477	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			SDN	SUDAN	SDN								1	110	110	11	3	-2.0	5	1	5	-7.89473684210526	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013478	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			SDN	SUDAN	SDN								1	110	110	11	3	-2.0	1	1	1	-7.89473684210526	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013479	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			SDN	SUDAN	SDN								1	141	141	14	3	-6.5	1	1	1	-7.89473684210526	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013480	20171126	201711	2017	2017.8932	EDU	STUDENT						EDU			SDN	SUDAN	SDN								1	141	141	14	3	-6.5	1	1	1	-7.89473684210526	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013481	20171126	201711	2017	2017.8932	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	040	040	04	1	1.0	8	1	8	-2.04081632653061	3	Oswego, New York, United States	US	USNY	NY075	43.4553	-76.5105	959525	3	Oswego, New York, United States	US	USNY	NY075	43.4553	-76.5105	959525	3	Oswego, New York, United States	US	USNY	NY075	43.4553	-76.5105	959525	20171126081500	http://www.watertowndailytimes.com/osw/suny-oswego-ponders-what-to-do-about-charlie-roses-honorary-degree-20171126
710013482	20171126	201711	2017	2017.8932	EDU	PROFESSOR						EDU			USAEDU	NORTH CAROLINA	USA					EDU			0	010	010	01	1	0.0	3	1	3	-11.9022316684378	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171126081500	http://www.risingbd.com/english/10-symptoms-of-panic-attacks/49679
710013483	20171126	201711	2017	2017.8932	EDUGOV	UNIVERSITY						EDU	GOV												1	020	020	02	1	3.0	2	1	2	-7.89473684210526	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	0								4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013484	20171126	201711	2017	2017.8932	EDUGOV	UNIVERSITY						EDU	GOV												1	020	020	02	1	3.0	8	1	8	-7.89473684210526	4	Shambat, Al Khartum, Sudan	SU	SU29	37069	15.6636	32.5319	-14003	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171126081500	https://www.dabangasudan.org/en/all-news/article/khartoum-court-overturns-darfur-students-dismissal
710013485	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY																		0	020	020	02	1	3.0	10	1	10	-4.30107526881721	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171126081500	http://www.ethiopianreview.com/index/59349
710013486	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY																		1	129	129	12	3	-5.0	4	1	4	-4.30107526881721	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171126081500	http://www.ethiopianreview.com/index/59349
710013487	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY																		1	129	129	12	3	-5.0	1	1	1	-4.30107526881721	5	Blue Nile, An Nil al Azraq, Sudan	SU	SU42	37041	11.15	34.1	315383	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171126081500	http://www.ethiopianreview.com/index/59349
710013488	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY								BHR	BAHRAIN	BHR								0	036	036	03	1	4.0	2	1	2	4.6594982078853	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Movenpick Hotel, Al Qahirah, Egypt	EG	EG11	65350	30.1216	31.4006	11245240	20171126081500	http://www.newsofbahrain.com/viewNews.php?ppId=39847&TYPE=Posts&pid=21&MNU=2&SUB=50
710013489	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY								BHR	BAHRAIN	BHR								0	036	036	03	1	4.0	2	1	2	4.6594982078853	4	Movenpick Hotel, Al Qahirah, Egypt	EG	EG11	65350	30.1216	31.4006	11245240	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Movenpick Hotel, Al Qahirah, Egypt	EG	EG11	65350	30.1216	31.4006	11245240	20171126081500	http://www.newsofbahrain.com/viewNews.php?ppId=39847&TYPE=Posts&pid=21&MNU=2&SUB=50
710013490	20171126	201711	2017	2017.8932	EGY	EGYPT	EGY								BHR	BAHRAIN	BHR								0	036	036	03	1	4.0	2	1	2	4.6594982078853	4	Movenpick Hotel, Al Qahirah, Egypt	EG	EG11	65350	30.1216	31.4006	11245240	4	Movenpick Hotel, Al Qahirah, Egypt	EG	EG11	65350	30.1216	31.4006	11245240	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171126081500	http://www.newsofbahrain.com/viewNews.php?ppId=39847&TYPE=Posts&pid=21&MNU=2&SUB=50
